SKU,Status,VMD_Realizado_60D,VMD_Previsto_Amanha,VMD_Previsto_7D
75389,Modelo não treinado,,,
25577,Modelo não treinado,,,
75313,Modelo não treinado,,,
85613,Modelo não treinado,,,
103909,Modelo não treinado,,,
64325,Modelo não treinado,,,
54264,Modelo não treinado,,,
77018,Modelo não treinado,,,
74389,Modelo não treinado,,,
191362,Modelo não treinado,,,
27876,Modelo não treinado,,,
85657,Modelo não treinado,,,
60133,Modelo não treinado,,,
78241,Modelo não treinado,,,
159687,Modelo não treinado,,,
159662,Modelo não treinado,,,
75403,Modelo não treinado,,,
61671,Modelo não treinado,,,
81896,Modelo não treinado,,,
85616,Modelo não treinado,,,
85615,Modelo não treinado,,,
157282,Modelo não treinado,,,
163781,Modelo não treinado,,,
77019,Modelo não treinado,,,
17976,Modelo não treinado,,,
87117,Modelo não treinado,,,
77249,Modelo não treinado,,,
76967,Modelo não treinado,,,
76966,Modelo não treinado,,,
84432,Modelo não treinado,,,
85664,Modelo não treinado,,,
194197,Modelo não treinado,,,
129865,Modelo não treinado,,,
70803,Modelo não treinado,,,
128737,Modelo não treinado,,,
49209,Modelo não treinado,,,
49211,Modelo não treinado,,,
23581,Modelo não treinado,,,
77017,Modelo não treinado,,,
46671,Modelo não treinado,,,
107698,Modelo não treinado,,,
81903,Modelo não treinado,,,
68878,Modelo não treinado,,,
59419,Modelo não treinado,,,
88718,Modelo não treinado,,,
46679,Modelo não treinado,,,
46678,Modelo não treinado,,,
87842,Modelo não treinado,,,
87835,Modelo não treinado,,,
87845,Modelo não treinado,,,
128488,Modelo não treinado,,,
87837,Modelo não treinado,,,
87838,Modelo não treinado,,,
34306,Modelo não treinado,,,
77247,Modelo não treinado,,,
130200,Modelo não treinado,,,
69067,Modelo não treinado,,,
77250,Modelo não treinado,,,
77935,Modelo não treinado,,,
73691,Modelo não treinado,,,
84440,Modelo não treinado,,,
107307,Modelo não treinado,,,
107326,Modelo não treinado,,,
107322,Modelo não treinado,,,
107305,Modelo não treinado,,,
76961,Modelo não treinado,,,
76963,Modelo não treinado,,,
76964,Modelo não treinado,,,
191365,Modelo não treinado,,,
173847,Modelo não treinado,,,
173848,Modelo não treinado,,,
103905,Modelo não treinado,,,
84433,Modelo não treinado,,,
76400,Modelo não treinado,,,
68951,Modelo não treinado,,,
17982,Modelo não treinado,,,
18148,Modelo não treinado,,,
78513,Modelo não treinado,,,
78512,Modelo não treinado,,,
78514,Modelo não treinado,,,
78511,Modelo não treinado,,,
74643,Modelo não treinado,,,
106573,Modelo não treinado,,,
73785,Modelo não treinado,,,
105412,Modelo não treinado,,,
105372,Modelo não treinado,,,
78410,Modelo não treinado,,,
54023,Modelo não treinado,,,
52173,Modelo não treinado,,,
55152,Modelo não treinado,,,
201325,Modelo não treinado,,,
78836,Modelo não treinado,,,
128646,Modelo não treinado,,,
105340,Modelo não treinado,,,
72627,Modelo não treinado,,,
77918,Modelo não treinado,,,
107561,Modelo não treinado,,,
58652,Modelo não treinado,,,
74387,Modelo não treinado,,,
52171,Modelo não treinado,,,
106568,Modelo não treinado,,,
77929,Modelo não treinado,,,
56035,Modelo não treinado,,,
55557,Modelo não treinado,,,
55560,Modelo não treinado,,,
55563,Modelo não treinado,,,
55566,Modelo não treinado,,,
55569,Modelo não treinado,,,
55884,Modelo não treinado,,,
55887,Modelo não treinado,,,
55890,Modelo não treinado,,,
56038,Modelo não treinado,,,
55896,Modelo não treinado,,,
192175,Modelo não treinado,,,
192176,Modelo não treinado,,,
46868,Modelo não treinado,,,
46863,Modelo não treinado,,,
46869,Modelo não treinado,,,
54256,Modelo não treinado,,,
86266,Modelo não treinado,,,
115313,Modelo não treinado,,,
115549,Modelo não treinado,,,
87064,Modelo não treinado,,,
49489,Modelo não treinado,,,
85015,Modelo não treinado,,,
77897,Modelo não treinado,,,
58654,Modelo não treinado,,,
49336,Modelo não treinado,,,
30828,Modelo não treinado,,,
191364,Modelo não treinado,,,
68954,Modelo não treinado,,,
136184,Modelo não treinado,,,
191361,Modelo não treinado,,,
58666,Modelo não treinado,,,
109281,Modelo não treinado,,,
80734,Modelo não treinado,,,
75649,Modelo não treinado,,,
157280,Modelo não treinado,,,
82642,Modelo não treinado,,,
54266,Modelo não treinado,,,
87836,Modelo não treinado,,,
87833,Modelo não treinado,,,
77917,Modelo não treinado,,,
77915,Modelo não treinado,,,
77913,Modelo não treinado,,,
77914,Modelo não treinado,,,
77916,Modelo não treinado,,,
75314,Modelo não treinado,,,
129839,Modelo não treinado,,,
78864,Modelo não treinado,,,
26366,Modelo não treinado,,,
204108,Modelo não treinado,,,
74358,Modelo não treinado,,,
85388,Modelo não treinado,,,
26837,Modelo não treinado,,,
84319,Modelo não treinado,,,
204107,Modelo não treinado,,,
104443,Modelo não treinado,,,
104402,Modelo não treinado,,,
104404,Modelo não treinado,,,
104403,Modelo não treinado,,,
17948,Modelo não treinado,,,
84834,Modelo não treinado,,,
84430,Modelo não treinado,,,
69875,Modelo não treinado,,,
109230,Modelo não treinado,,,
204117,Modelo não treinado,,,
114857,Modelo não treinado,,,
68952,Modelo não treinado,,,
81894,Modelo não treinado,,,
18057,Modelo não treinado,,,
84506,Modelo não treinado,,,
21062,Modelo não treinado,,,
129863,Modelo não treinado,,,
61416,Modelo não treinado,,,
66726,Modelo não treinado,,,
75404,Modelo não treinado,,,
192170,Modelo não treinado,,,
192171,Modelo não treinado,,,
192169,Modelo não treinado,,,
68694,Modelo não treinado,,,
129897,Modelo não treinado,,,
58661,Modelo não treinado,,,
36246,Modelo não treinado,,,
85393,Modelo não treinado,,,
54257,Modelo não treinado,,,
130101,Modelo não treinado,,,
130099,Modelo não treinado,,,
130098,Modelo não treinado,,,
130100,Modelo não treinado,,,
109713,Modelo não treinado,,,
72766,Modelo não treinado,,,
72769,Modelo não treinado,,,
72767,Modelo não treinado,,,
70802,Modelo não treinado,,,
75405,Modelo não treinado,,,
77900,Modelo não treinado,,,
72768,Modelo não treinado,,,
192167,Modelo não treinado,,,
72770,Modelo não treinado,,,
66610,Modelo não treinado,,,
66607,Modelo não treinado,,,
135238,Modelo não treinado,,,
135234,Modelo não treinado,,,
135235,Modelo não treinado,,,
135233,Modelo não treinado,,,
135236,Modelo não treinado,,,
135237,Modelo não treinado,,,
70708,Modelo não treinado,,,
85618,Modelo não treinado,,,
82700,Modelo não treinado,,,
105649,Modelo não treinado,,,
84436,Modelo não treinado,,,
204121,Modelo não treinado,,,
85658,Modelo não treinado,,,
24790,Modelo não treinado,,,
85681,Modelo não treinado,,,
77841,Modelo não treinado,,,
77843,Modelo não treinado,,,
77836,Modelo não treinado,,,
77838,Modelo não treinado,,,
77834,Modelo não treinado,,,
77835,Modelo não treinado,,,
77837,Modelo não treinado,,,
77839,Modelo não treinado,,,
77842,Modelo não treinado,,,
77850,Modelo não treinado,,,
77847,Modelo não treinado,,,
77846,Modelo não treinado,,,
77844,Modelo não treinado,,,
77845,Modelo não treinado,,,
77851,Modelo não treinado,,,
77848,Modelo não treinado,,,
18163,Modelo não treinado,,,
18749,Modelo não treinado,,,
109282,Modelo não treinado,,,
61670,Modelo não treinado,,,
77255,Modelo não treinado,,,
76818,Modelo não treinado,,,
204115,Modelo não treinado,,,
73762,Modelo não treinado,,,
201323,Modelo não treinado,,,
201322,Modelo não treinado,,,
126750,Modelo não treinado,,,
77021,Modelo não treinado,,,
87839,Modelo não treinado,,,
74144,Modelo não treinado,,,
46867,Modelo não treinado,,,
46870,Modelo não treinado,,,
46864,Modelo não treinado,,,
46866,Modelo não treinado,,,
46871,Modelo não treinado,,,
78981,Modelo não treinado,,,
204098,Modelo não treinado,,,
128741,Modelo não treinado,,,
128742,Modelo não treinado,,,
128744,Modelo não treinado,,,
107304,Modelo não treinado,,,
86893,Modelo não treinado,,,
86895,Modelo não treinado,,,
86894,Modelo não treinado,,,
201320,Modelo não treinado,,,
180697,Modelo não treinado,,,
173849,Modelo não treinado,,,
83177,Modelo não treinado,,,
85667,Modelo não treinado,,,
85660,Modelo não treinado,,,
105417,Modelo não treinado,,,
105416,Modelo não treinado,,,
114822,Modelo não treinado,,,
73616,Modelo não treinado,,,
157274,Modelo não treinado,,,
106572,Modelo não treinado,,,
27879,Modelo não treinado,,,
27883,Modelo não treinado,,,
27884,Modelo não treinado,,,
27878,Modelo não treinado,,,
27885,Modelo não treinado,,,
26246,Modelo não treinado,,,
87053,Modelo não treinado,,,
87054,Modelo não treinado,,,
66609,Modelo não treinado,,,
75652,Modelo não treinado,,,
74385,Modelo não treinado,,,
78749,Modelo não treinado,,,
107308,Modelo não treinado,,,
109283,Modelo não treinado,,,
84832,Modelo não treinado,,,
73657,Modelo não treinado,,,
126873,Modelo não treinado,,,
40998,Modelo não treinado,,,
77016,Modelo não treinado,,,
69064,Modelo não treinado,,,
76613,Modelo não treinado,,,
145410,Modelo não treinado,,,
180700,Modelo não treinado,,,
82118,Modelo não treinado,,,
78748,Modelo não treinado,,,
107556,Modelo não treinado,,,
86483,Modelo não treinado,,,
47898,Modelo não treinado,,,
85046,Modelo não treinado,,,
109400,Modelo não treinado,,,
78583,Modelo não treinado,,,
78590,Modelo não treinado,,,
78587,Modelo não treinado,,,
78582,Modelo não treinado,,,
78581,Modelo não treinado,,,
78589,Modelo não treinado,,,
78580,Modelo não treinado,,,
71142,Modelo não treinado,,,
71143,Modelo não treinado,,,
71144,Modelo não treinado,,,
104643,Modelo não treinado,,,
86499,Modelo não treinado,,,
86498,Modelo não treinado,,,
86497,Modelo não treinado,,,
86502,Modelo não treinado,,,
86501,Modelo não treinado,,,
86500,Modelo não treinado,,,
86505,Modelo não treinado,,,
86504,Modelo não treinado,,,
86503,Modelo não treinado,,,
134743,Modelo não treinado,,,
45316,Modelo não treinado,,,
75407,Modelo não treinado,,,
75408,Modelo não treinado,,,
75411,Modelo não treinado,,,
75409,Modelo não treinado,,,
178348,Modelo não treinado,,,
49088,Modelo não treinado,,,
78278,Modelo não treinado,,,
78098,Modelo não treinado,,,
78279,Modelo não treinado,,,
152435,Modelo não treinado,,,
77263,Modelo não treinado,,,
75651,Modelo não treinado,,,
204101,Modelo não treinado,,,
128644,Modelo não treinado,,,
59418,Modelo não treinado,,,
35743,Modelo não treinado,,,
77246,Modelo não treinado,,,
86263,Modelo não treinado,,,
157272,Modelo não treinado,,,
86252,Modelo não treinado,,,
125968,Modelo não treinado,,,
24792,Modelo não treinado,,,
19185,Modelo não treinado,,,
70570,Modelo não treinado,,,
61668,Modelo não treinado,,,
74391,Modelo não treinado,,,
70574,Modelo não treinado,,,
34308,Modelo não treinado,,,
82126,Modelo não treinado,,,
16694,Modelo não treinado,,,
75892,Modelo não treinado,,,
82129,Modelo não treinado,,,
74644,Modelo não treinado,,,
53888,Modelo não treinado,,,
53889,Modelo não treinado,,,
163773,Modelo não treinado,,,
71050,Modelo não treinado,,,
77904,Modelo não treinado,,,
77898,Modelo não treinado,,,
74354,Modelo não treinado,,,
109229,Modelo não treinado,,,
88719,Modelo não treinado,,,
77933,Modelo não treinado,,,
136229,Modelo não treinado,,,
75312,Modelo não treinado,,,
76883,Modelo não treinado,,,
75291,Modelo não treinado,,,
75290,Modelo não treinado,,,
69063,Modelo não treinado,,,
30836,Modelo não treinado,,,
130203,Modelo não treinado,,,
130202,Modelo não treinado,,,
130201,Modelo não treinado,,,
138373,Modelo não treinado,,,
81866,Modelo não treinado,,,
128486,Modelo não treinado,,,
74390,Modelo não treinado,,,
75406,Modelo não treinado,,,
110318,Modelo não treinado,,,
87841,Modelo não treinado,,,
85614,Modelo não treinado,,,
86834,Modelo não treinado,,,
75367,Modelo não treinado,,,
74646,Modelo não treinado,,,
74647,Modelo não treinado,,,
74649,Modelo não treinado,,,
11467,Modelo não treinado,,,
18282,Modelo não treinado,,,
18141,Modelo não treinado,,,
85019,Modelo não treinado,,,
128740,Modelo não treinado,,,
73597,Modelo não treinado,,,
107310,Modelo não treinado,,,
89284,Modelo não treinado,,,
86890,Modelo não treinado,,,
86891,Modelo não treinado,,,
86892,Modelo não treinado,,,
86694,Modelo não treinado,,,
84202,Modelo não treinado,,,
76629,Modelo não treinado,,,
73669,Modelo não treinado,,,
194194,Modelo não treinado,,,
178871,Modelo não treinado,,,
82699,Modelo não treinado,,,
82698,Modelo não treinado,,,
82702,Modelo não treinado,,,
82701,Modelo não treinado,,,
163780,Modelo não treinado,,,
70573,Modelo não treinado,,,
83839,Modelo não treinado,,,
203996,Modelo não treinado,,,
49224,Modelo não treinado,,,
125967,Modelo não treinado,,,
86254,Modelo não treinado,,,
75420,Modelo não treinado,,,
87929,Modelo não treinado,,,
77257,Modelo não treinado,,,
30904,Modelo não treinado,,,
204114,Modelo não treinado,,,
89616,Modelo não treinado,,,
109236,Modelo não treinado,,,
34304,Modelo não treinado,,,
75315,Modelo não treinado,,,
45232,Modelo não treinado,,,
45233,Modelo não treinado,,,
45234,Modelo não treinado,,,
45235,Modelo não treinado,,,
45236,Modelo não treinado,,,
23584,Modelo não treinado,,,
106574,Modelo não treinado,,,
78101,Modelo não treinado,,,
77927,Modelo não treinado,,,
157275,Modelo não treinado,,,
107316,Modelo não treinado,,,
84307,Modelo não treinado,,,
26836,Modelo não treinado,,,
82115,Modelo não treinado,,,
66606,Modelo não treinado,,,
125969,Modelo não treinado,,,
126462,Modelo não treinado,,,
54022,Modelo não treinado,,,
77934,Modelo não treinado,,,
75412,Modelo não treinado,,,
75415,Modelo não treinado,,,
75413,Modelo não treinado,,,
49955,Modelo não treinado,,,
128487,Modelo não treinado,,,
18089,Modelo não treinado,,,
77910,Modelo não treinado,,,
77911,Modelo não treinado,,,
49217,Modelo não treinado,,,
49216,Modelo não treinado,,,
23585,Modelo não treinado,,,
119270,Modelo não treinado,,,
65883,Modelo não treinado,,,
163775,Modelo não treinado,,,
75363,Modelo não treinado,,,
70705,Modelo não treinado,,,
109284,Modelo não treinado,,,
70707,Modelo não treinado,,,
81895,Modelo não treinado,,,
82838,Modelo não treinado,,,
17852,Modelo não treinado,,,
42762,Modelo não treinado,,,
84402,Modelo não treinado,,,
84403,Modelo não treinado,,,
84401,Modelo não treinado,,,
145401,Modelo não treinado,,,
73611,Modelo não treinado,,,
73613,Modelo não treinado,,,
109237,Modelo não treinado,,,
85391,Modelo não treinado,,,
77142,Modelo não treinado,,,
145405,Modelo não treinado,,,
46879,Modelo não treinado,,,
46876,Modelo não treinado,,,
84508,Modelo não treinado,,,
109232,Modelo não treinado,,,
19184,Modelo não treinado,,,
77311,Modelo não treinado,,,
43845,Modelo não treinado,,,
86835,Modelo não treinado,,,
24789,Modelo não treinado,,,
24791,Modelo não treinado,,,
72969,Modelo não treinado,,,
78472,Modelo não treinado,,,
77982,Modelo não treinado,,,
106549,Modelo não treinado,,,
106547,Modelo não treinado,,,
106545,Modelo não treinado,,,
85661,Modelo não treinado,,,
70706,Modelo não treinado,,,
86260,Modelo não treinado,,,
65922,Modelo não treinado,,,
65923,Modelo não treinado,,,
65924,Modelo não treinado,,,
69608,Modelo não treinado,,,
68127,Modelo não treinado,,,
68126,Modelo não treinado,,,
138849,Modelo não treinado,,,
85666,Modelo não treinado,,,
77901,Modelo não treinado,,,
77902,Modelo não treinado,,,
109231,Modelo não treinado,,,
26347,Modelo não treinado,,,
85659,Modelo não treinado,,,
89285,Modelo não treinado,,,
192174,Modelo não treinado,,,
85624,Modelo não treinado,,,
85656,Modelo não treinado,,,
107319,Modelo não treinado,,,
55304,Modelo não treinado,,,
85665,Modelo não treinado,,,
159658,Modelo não treinado,,,
87829,Modelo não treinado,,,
77981,Modelo não treinado,,,
77979,Modelo não treinado,,,
77977,Modelo não treinado,,,
77978,Modelo não treinado,,,
77976,Modelo não treinado,,,
77980,Modelo não treinado,,,
74143,Modelo não treinado,,,
46872,Modelo não treinado,,,
46875,Modelo não treinado,,,
86261,Modelo não treinado,,,
82127,Modelo não treinado,,,
107723,Modelo não treinado,,,
59417,Modelo não treinado,,,
74355,Modelo não treinado,,,
85035,Modelo não treinado,,,
55095,Modelo não treinado,,,
55096,Modelo não treinado,,,
53890,Modelo não treinado,,,
104396,Modelo não treinado,,,
76965,Modelo não treinado,,,
157265,Modelo não treinado,,,
82119,Modelo não treinado,,,
73593,Modelo não treinado,,,
73598,Modelo não treinado,,,
107325,Modelo não treinado,,,
64855,Modelo não treinado,,,
72866,Modelo não treinado,,,
203187,Modelo não treinado,,,
181345,Modelo não treinado,,,
72989,Modelo não treinado,,,
72990,Modelo não treinado,,,
86836,Modelo não treinado,,,
69874,Modelo não treinado,,,
180701,Modelo não treinado,,,
180983,Modelo não treinado,,,
85662,Modelo não treinado,,,
105592,Modelo não treinado,,,
78242,Modelo não treinado,,,
83131,Modelo não treinado,,,
78240,Modelo não treinado,,,
82641,Modelo não treinado,,,
73615,Modelo não treinado,,,
73614,Modelo não treinado,,,
54024,Modelo não treinado,,,
78515,Modelo não treinado,,,
62240,Modelo não treinado,,,
76887,Modelo não treinado,,,
45413,Modelo não treinado,,,
77024,Modelo não treinado,,,
87048,Modelo não treinado,,,
159667,Modelo não treinado,,,
105370,Modelo não treinado,,,
75421,Modelo não treinado,,,
159682,Modelo não treinado,,,
82114,Modelo não treinado,,,
75424,Modelo não treinado,,,
77903,Modelo não treinado,,,
73607,Modelo não treinado,,,
28900,Modelo não treinado,,,
74352,Modelo não treinado,,,
89617,Modelo não treinado,,,
84438,Modelo não treinado,,,
87930,Modelo não treinado,,,
78100,Modelo não treinado,,,
78099,Modelo não treinado,,,
74689,Modelo não treinado,,,
72477,Modelo não treinado,,,
72478,Modelo não treinado,,,
84835,Modelo não treinado,,,
159690,Modelo não treinado,,,
76104,Modelo não treinado,,,
114823,Modelo não treinado,,,
54262,Modelo não treinado,,,
49218,Modelo não treinado,,,
49214,Modelo não treinado,,,
35023,Modelo não treinado,,,
74686,Modelo não treinado,,,
54263,Modelo não treinado,,,
82521,Modelo não treinado,,,
72628,Modelo não treinado,,,
35751,Modelo não treinado,,,
35752,Modelo não treinado,,,
77300,Modelo não treinado,,,
77302,Modelo não treinado,,,
85607,Modelo não treinado,,,
75286,Modelo não treinado,,,
72632,Modelo não treinado,,,
49485,Modelo não treinado,,,
107695,Modelo não treinado,,,
20963,Modelo não treinado,,,
74359,Modelo não treinado,,,
138371,Modelo não treinado,,,
138370,Modelo não treinado,,,
74353,Modelo não treinado,,,
107694,Modelo não treinado,,,
76927,Modelo não treinado,,,
69603,Modelo não treinado,,,
194191,Modelo não treinado,,,
73668,Modelo não treinado,,,
86475,Modelo não treinado,,,
86477,Modelo não treinado,,,
86478,Modelo não treinado,,,
86479,Modelo não treinado,,,
86480,Modelo não treinado,,,
81858,Modelo não treinado,,,
18008,Modelo não treinado,,,
204118,Modelo não treinado,,,
73609,Modelo não treinado,,,
75477,Modelo não treinado,,,
76611,Modelo não treinado,,,
194192,Modelo não treinado,,,
55151,Modelo não treinado,,,
42411,Modelo não treinado,,,
35763,Modelo não treinado,,,
75288,Modelo não treinado,,,
159688,Modelo não treinado,,,
114859,Modelo não treinado,,,
86264,Modelo não treinado,,,
130691,Modelo não treinado,,,
65880,Modelo não treinado,,,
147520,Modelo não treinado,,,
203999,Modelo não treinado,,,
72633,Modelo não treinado,,,
204105,Modelo não treinado,,,
46874,Modelo não treinado,,,
20962,Modelo não treinado,,,
24387,Modelo não treinado,,,
24390,Modelo não treinado,,,
134742,Modelo não treinado,,,
104033,Modelo não treinado,,,
163770,Modelo não treinado,,,
68119,Modelo não treinado,,,
78751,Modelo não treinado,,,
151074,Modelo não treinado,,,
78412,Modelo não treinado,,,
204116,Modelo não treinado,,,
36240,Modelo não treinado,,,
36239,Modelo não treinado,,,
36238,Modelo não treinado,,,
36236,Modelo não treinado,,,
36244,Modelo não treinado,,,
81995,Modelo não treinado,,,
128735,Modelo não treinado,,,
72986,Modelo não treinado,,,
72985,Modelo não treinado,,,
77984,Modelo não treinado,,,
72630,Modelo não treinado,,,
74360,Modelo não treinado,,,
35750,Modelo não treinado,,,
106571,Modelo não treinado,,,
75650,Modelo não treinado,,,
107769,Modelo não treinado,,,
107770,Modelo não treinado,,,
107768,Modelo não treinado,,,
76878,Modelo não treinado,,,
73210,Modelo não treinado,,,
82522,Modelo não treinado,,,
75466,Modelo não treinado,,,
46880,Modelo não treinado,,,
46881,Modelo não treinado,,,
208371,Modelo não treinado,,,
208366,Modelo não treinado,,,
208367,Modelo não treinado,,,
208515,Modelo não treinado,,,
107725,Modelo não treinado,,,
143800,Modelo não treinado,,,
81901,Modelo não treinado,,,
79067,Modelo não treinado,,,
84201,Modelo não treinado,,,
84118,Modelo não treinado,,,
78044,Modelo não treinado,,,
86696,Modelo não treinado,,,
88717,Modelo não treinado,,,
87031,Modelo não treinado,,,
103318,Modelo não treinado,,,
103314,Modelo não treinado,,,
86842,Modelo não treinado,,,
86453,Modelo não treinado,,,
115546,Modelo não treinado,,,
180706,Modelo não treinado,,,
180703,Modelo não treinado,,,
180702,Modelo não treinado,,,
83179,Modelo não treinado,,,
78040,Modelo não treinado,,,
158393,Modelo não treinado,,,
158394,Modelo não treinado,,,
157257,Modelo não treinado,,,
157258,Modelo não treinado,,,
68953,Modelo não treinado,,,
74684,Modelo não treinado,,,
85750,Modelo não treinado,,,
85749,Modelo não treinado,,,
126749,Modelo não treinado,,,
66608,Modelo não treinado,,,
76029,Modelo não treinado,,,
115307,Modelo não treinado,,,
72629,Modelo não treinado,,,
85663,Modelo não treinado,,,
203997,Modelo não treinado,,,
64747,Modelo não treinado,,,
143801,Modelo não treinado,,,
77025,Modelo não treinado,,,
82615,Modelo não treinado,,,
87862,Modelo não treinado,,,
180704,Modelo não treinado,,,
204001,Modelo não treinado,,,
204004,Modelo não treinado,,,
82842,Modelo não treinado,,,
75417,Modelo não treinado,,,
77983,Modelo não treinado,,,
77986,Modelo não treinado,,,
107324,Modelo não treinado,,,
55144,Modelo não treinado,,,
107688,Modelo não treinado,,,
35762,Modelo não treinado,,,
107728,Modelo não treinado,,,
35757,Modelo não treinado,,,
35787,Modelo não treinado,,,
102586,Modelo não treinado,,,
75646,Modelo não treinado,,,
204111,Modelo não treinado,,,
204094,Modelo não treinado,,,
48930,Modelo não treinado,,,
74388,Modelo não treinado,,,
86496,Modelo não treinado,,,
84406,Modelo não treinado,,,
84407,Modelo não treinado,,,
61410,Modelo não treinado,,,
87014,Modelo não treinado,,,
87012,Modelo não treinado,,,
87013,Modelo não treinado,,,
87015,Modelo não treinado,,,
87016,Modelo não treinado,,,
153303,Modelo não treinado,,,
49548,Modelo não treinado,,,
203190,Modelo não treinado,,,
87604,Modelo não treinado,,,
36082,Modelo não treinado,,,
73388,Modelo não treinado,,,
55161,Modelo não treinado,,,
147522,Modelo não treinado,,,
128690,Modelo não treinado,,,
21265,Modelo não treinado,,,
87052,Modelo não treinado,,,
86451,Modelo não treinado,,,
128689,Modelo não treinado,,,
114858,Modelo não treinado,,,
115308,Modelo não treinado,,,
26281,Modelo não treinado,,,
128642,Modelo não treinado,,,
105415,Modelo não treinado,,,
65885,Modelo não treinado,,,
70710,Modelo não treinado,,,
87017,Modelo não treinado,,,
82117,Modelo não treinado,,,
128691,Modelo não treinado,,,
89620,Modelo não treinado,,,
128686,Modelo não treinado,,,
128687,Modelo não treinado,,,
128688,Modelo não treinado,,,
71256,Modelo não treinado,,,
76875,Modelo não treinado,,,
74682,Modelo não treinado,,,
87041,Modelo não treinado,,,
49957,Modelo não treinado,,,
138852,Modelo não treinado,,,
64908,Modelo não treinado,,,
64903,Modelo não treinado,,,
138372,Modelo não treinado,,,
66612,Modelo não treinado,,,
53317,Modelo não treinado,,,
53320,Modelo não treinado,,,
53519,Modelo não treinado,,,
53522,Modelo não treinado,,,
53528,Modelo não treinado,,,
55750,Modelo não treinado,,,
55756,Modelo não treinado,,,
53531,Modelo não treinado,,,
55747,Modelo não treinado,,,
55753,Modelo não treinado,,,
55759,Modelo não treinado,,,
53525,Modelo não treinado,,,
89324,Modelo não treinado,,,
89322,Modelo não treinado,,,
74356,Modelo não treinado,,,
75472,Modelo não treinado,,,
204110,Modelo não treinado,,,
60134,Modelo não treinado,,,
68945,Modelo não treinado,,,
201321,Modelo não treinado,,,
74357,Modelo não treinado,,,
68946,Modelo não treinado,,,
23583,Modelo não treinado,,,
73610,Modelo não treinado,,,
143803,Modelo não treinado,,,
104444,Modelo não treinado,,,
104395,Modelo não treinado,,,
104393,Modelo não treinado,,,
104394,Modelo não treinado,,,
104392,Modelo não treinado,,,
86450,Modelo não treinado,,,
73384,Modelo não treinado,,,
78595,Modelo não treinado,,,
66728,Modelo não treinado,,,
76615,Modelo não treinado,,,
188116,Modelo não treinado,,,
188117,Modelo não treinado,,,
188115,Modelo não treinado,,,
77177,Modelo não treinado,,,
85687,Modelo não treinado,,,
87032,Modelo não treinado,,,
180705,Modelo não treinado,,,
83709,Modelo não treinado,,,
173856,Modelo não treinado,,,
73617,Modelo não treinado,,,
73658,Modelo não treinado,,,
76398,Modelo não treinado,,,
78221,Modelo não treinado,,,
78097,Modelo não treinado,,,
74130,Modelo não treinado,,,
76896,Modelo não treinado,,,
134740,Modelo não treinado,,,
134741,Modelo não treinado,,,
85595,Modelo não treinado,,,
138383,Modelo não treinado,,,
203191,Modelo não treinado,,,
81899,Modelo não treinado,,,
86255,Modelo não treinado,,,
73222,Modelo não treinado,,,
73221,Modelo não treinado,,,
73218,Modelo não treinado,,,
173851,Modelo não treinado,,,
86840,Modelo não treinado,,,
73198,Modelo não treinado,,,
73197,Modelo não treinado,,,
73212,Modelo não treinado,,,
85617,Modelo não treinado,,,
82841,Modelo não treinado,,,
78037,Modelo não treinado,,,
126790,Modelo não treinado,,,
88712,Modelo não treinado,,,
73219,Modelo não treinado,,,
68955,Modelo não treinado,,,
70806,Modelo não treinado,,,
75465,Modelo não treinado,,,
21264,Modelo não treinado,,,
21266,Modelo não treinado,,,
24793,Modelo não treinado,,,
145404,Modelo não treinado,,,
46666,Modelo não treinado,,,
145411,Modelo não treinado,,,
75648,Modelo não treinado,,,
76879,Modelo não treinado,,,
68124,Modelo não treinado,,,
109228,Modelo não treinado,,,
107302,Modelo não treinado,,,
77176,Modelo não treinado,,,
180982,Modelo não treinado,,,
180980,Modelo não treinado,,,
76030,Modelo não treinado,,,
35759,Modelo não treinado,,,
35771,Modelo não treinado,,,
35808,Modelo não treinado,,,
35761,Modelo não treinado,,,
35769,Modelo não treinado,,,
35764,Modelo não treinado,,,
83636,Modelo não treinado,,,
49223,Modelo não treinado,,,
72634,Modelo não treinado,,,
109235,Modelo não treinado,,,
107693,Modelo não treinado,,,
84510,Modelo não treinado,,,
128647,Modelo não treinado,,,
107691,Modelo não treinado,,,
107696,Modelo não treinado,,,
75374,Modelo não treinado,,,
159660,Modelo não treinado,,,
159661,Modelo não treinado,,,
66568,Modelo não treinado,,,
66604,Modelo não treinado,,,
66569,Modelo não treinado,,,
66605,Modelo não treinado,,,
159666,Modelo não treinado,,,
70190,Modelo não treinado,,,
66369,Modelo não treinado,,,
143804,Modelo não treinado,,,
61412,Modelo não treinado,,,
86265,Modelo não treinado,,,
83197,Modelo não treinado,,,
54270,Modelo não treinado,,,
75332,Modelo não treinado,,,
87928,Modelo não treinado,,,
61415,Modelo não treinado,,,
45390,Modelo não treinado,,,
70824,Modelo não treinado,,,
136164,Modelo não treinado,,,
74392,Modelo não treinado,,,
45391,Modelo não treinado,,,
34340,Modelo não treinado,,,
45723,Modelo não treinado,,,
71218,Modelo não treinado,,,
153501,Modelo não treinado,,,
104090,Modelo não treinado,,,
201278,Modelo não treinado,,,
86495,Modelo não treinado,,,
151072,Modelo não treinado,,,
103357,Modelo não treinado,,,
163787,Modelo não treinado,,,
163783,Modelo não treinado,,,
163784,Modelo não treinado,,,
